,side,filledTime,profit,profitPercentage,accumulatedBalance,compoundProfitPerc,strategyCompoundProfitPerc,currencyPairDetails.quote,startAlloc,filledTimeM,filledTimeD,cumBal,cumProf,maxValPerc,minValPerc,maxValBal,minValBal
168,Sell,2022-03-18 00:00:00+00:00,-0.00298412,-0.02648228,,,0.92589861,BTC,1.0,2022-03-18 00:00:00+00:00,2022-03-18 00:00:00+00:00,2.248798540000001,1.248798540000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
169,Sell,2022-03-20 04:00:00+00:00,-0.00230643,-0.02057736,,,2.47569764,BTC,1.0,2022-03-20 04:00:00+00:00,2022-03-20 04:00:00+00:00,2.246492110000001,1.246492110000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
170,Sell,2022-03-20 04:00:00+00:00,-0.00230643,-0.02057736,,,1.32400445,BTC,1.0,2022-03-20 04:00:00+00:00,2022-03-20 04:00:00+00:00,2.244185680000001,1.244185680000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
171,Sell,2022-03-20 11:00:00+00:00,-0.00083906,-0.00748593,,,1.0000322,BTC,1.0,2022-03-20 11:00:00+00:00,2022-03-20 11:00:00+00:00,2.243346620000001,1.243346620000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
172,Sell,2022-03-20 11:00:00+00:00,-0.00083906,-0.00748593,,,0.74988294,BTC,1.0,2022-03-20 11:00:00+00:00,2022-03-20 11:00:00+00:00,2.242507560000001,1.2425075600000008,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
173,Sell,2022-03-20 11:00:00+00:00,-0.00083906,-0.00748593,,,0.91148147,BTC,1.0,2022-03-20 11:00:00+00:00,2022-03-20 11:00:00+00:00,2.2416685000000007,1.2416685000000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
174,Sell,2022-03-20 18:00:00+00:00,-0.00725567,-0.06325421,,,0.34102773,BTC,1.0,2022-03-20 18:00:00+00:00,2022-03-20 18:00:00+00:00,2.2344128300000006,1.2344128300000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
175,Sell,2022-04-01 02:00:00+00:00,-0.00217713,-0.01956083,,,1.27854499,BTC,1.0,2022-04-01 02:00:00+00:00,2022-04-01 02:00:00+00:00,2.2322357000000004,1.2322357000000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
176,Sell,2022-04-03 20:00:00+00:00,-0.00087362,-0.00775288,,,1.3072488,BTC,1.0,2022-04-03 20:00:00+00:00,2022-04-03 20:00:00+00:00,2.2313620800000002,1.2313620800000002,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
177,Sell,2022-04-10 09:00:00+00:00,-0.01237169,-0.10785396,,,0.30327308,BTC,1.0,2022-04-10 09:00:00+00:00,2022-04-10 09:00:00+00:00,2.21899039,1.21899039,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
178,Sell,2022-04-12 21:00:00+00:00,-0.0055366,-0.04974433,,,0.90054194,BTC,1.0,2022-04-12 21:00:00+00:00,2022-04-12 21:00:00+00:00,2.21345379,1.21345379,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
179,Sell,2022-04-12 21:00:00+00:00,-0.00559594,-0.05027696,,,0.81537799,BTC,1.0,2022-04-12 21:00:00+00:00,2022-04-12 21:00:00+00:00,2.20785785,1.20785785,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
180,Sell,2022-04-13 16:00:00+00:00,-0.00816996,-0.0735628,,,1.11092884,BTC,1.0,2022-04-13 16:00:00+00:00,2022-04-13 16:00:00+00:00,2.19968789,1.1996878899999999,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
181,Sell,2022-04-13 17:00:00+00:00,-0.00520183,-0.04673655,,,0.66809945,BTC,1.0,2022-04-13 17:00:00+00:00,2022-04-13 17:00:00+00:00,2.19448606,1.19448606,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
182,Sell,2022-04-13 18:00:00+00:00,-0.00623002,-0.05597478,,,2.28114623,BTC,1.0,2022-04-13 18:00:00+00:00,2022-04-13 18:00:00+00:00,2.18825604,1.1882560400000002,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
183,Sell,2022-04-14 00:00:00+00:00,-0.0087809,-0.07889235,,,2.37959155,BTC,1.0,2022-04-14 00:00:00+00:00,2022-04-14 00:00:00+00:00,2.17947514,1.17947514,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
184,Sell,2022-04-15 18:00:00+00:00,-0.00678292,-0.06094123,,,0.25930385,BTC,1.0,2022-04-15 18:00:00+00:00,2022-04-15 18:00:00+00:00,2.17269222,1.17269222,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
185,Sell,2022-04-19 22:00:00+00:00,-0.00116922,-0.01083923,,,0.87994153,BTC,1.0,2022-04-19 22:00:00+00:00,2022-04-19 22:00:00+00:00,2.171523,1.171523,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
186,Sell,2022-04-19 22:00:00+00:00,-0.00116922,-0.01083923,,,0.65001854,BTC,1.0,2022-04-19 22:00:00+00:00,2022-04-19 22:00:00+00:00,2.17035378,1.1703537800000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
187,Sell,2022-04-19 22:00:00+00:00,-0.00184508,-0.01714607,,,0.78425139,BTC,1.0,2022-04-19 22:00:00+00:00,2022-04-19 22:00:00+00:00,2.1685087000000003,1.1685087000000003,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
188,Sell,2022-04-20 00:00:00+00:00,-0.00749752,-0.06689008,,,1.17755089,BTC,1.0,2022-04-20 00:00:00+00:00,2022-04-20 00:00:00+00:00,2.1610111800000005,1.1610111800000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
189,Sell,2022-04-21 01:00:00+00:00,-0.00240969,-0.02249287,,,0.83765625,BTC,1.0,2022-04-21 01:00:00+00:00,2022-04-21 01:00:00+00:00,2.1586014900000006,1.1586014900000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
190,Sell,2022-04-21 01:00:00+00:00,-0.00240969,-0.02249287,,,0.74411846,BTC,1.0,2022-04-21 01:00:00+00:00,2022-04-21 01:00:00+00:00,2.1561918000000007,1.1561918000000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
191,Sell,2022-04-21 12:00:00+00:00,-0.00247986,-0.02304436,,,2.20553432,BTC,1.0,2022-04-21 12:00:00+00:00,2022-04-21 12:00:00+00:00,2.153711940000001,1.1537119400000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
192,Sell,2022-04-23 12:00:00+00:00,-0.00039068,-0.00366336,,,0.83092425,BTC,1.0,2022-04-23 12:00:00+00:00,2022-04-23 12:00:00+00:00,2.1533212600000007,1.1533212600000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
193,Sell,2022-04-23 12:00:00+00:00,-0.00112368,-0.01053668,,,0.72574124,BTC,1.0,2022-04-23 12:00:00+00:00,2022-04-23 12:00:00+00:00,2.1521975800000006,1.1521975800000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
194,Sell,2022-04-23 14:00:00+00:00,-0.00112653,-0.01051542,,,0.6326679,BTC,1.0,2022-04-23 14:00:00+00:00,2022-04-23 14:00:00+00:00,2.1510710500000005,1.1510710500000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
195,Sell,2022-04-23 16:00:00+00:00,-0.00459944,-0.04312759,,,2.23383791,BTC,1.0,2022-04-23 16:00:00+00:00,2022-04-23 16:00:00+00:00,2.1464716100000008,1.1464716100000008,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
196,Sell,2022-05-03 14:00:00+00:00,-0.02006095,-0.18641852,,,0.71741261,BTC,1.0,2022-05-03 14:00:00+00:00,2022-05-03 14:00:00+00:00,2.126410660000001,1.1264106600000008,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
197,Sell,2022-05-03 18:00:00+00:00,-0.02168602,-0.19667398,,,0.04695318,BTC,1.0,2022-05-03 18:00:00+00:00,2022-05-03 18:00:00+00:00,2.1047246400000006,1.1047246400000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
198,Sell,2022-05-05 14:00:00+00:00,-0.00425125,-0.04157539,,,0.75480286,BTC,1.0,2022-05-05 14:00:00+00:00,2022-05-05 14:00:00+00:00,2.1004733900000008,1.1004733900000008,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
199,Sell,2022-05-07 00:00:00+00:00,-0.02164107,-0.20292343,,,1.5550563,BTC,1.0,2022-05-07 00:00:00+00:00,2022-05-07 00:00:00+00:00,2.078832320000001,1.078832320000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
200,Sell,2022-05-07 02:00:00+00:00,-0.00276042,-0.02712108,,,0.70721071,BTC,1.0,2022-05-07 02:00:00+00:00,2022-05-07 02:00:00+00:00,2.076071900000001,1.076071900000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
201,Sell,2022-05-07 02:00:00+00:00,-0.00380918,-0.03725214,,,0.57184753,BTC,1.0,2022-05-07 02:00:00+00:00,2022-05-07 02:00:00+00:00,2.072262720000001,1.0722627200000008,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
202,Sell,2022-05-07 06:00:00+00:00,-0.01947268,-0.18259384,,,0.02936272,BTC,1.0,2022-05-07 06:00:00+00:00,2022-05-07 06:00:00+00:00,2.052790040000001,1.052790040000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
